project,article,granularity,timestamp,access,agent,views
en.wikipedia,Marion_Bidder,monthly,2020-02-01,all-access,all-agents,120
en.wikipedia,Marion_Bidder,monthly,2020-03-01,all-access,all-agents,98
en.wikipedia,Marion_Bidder,monthly,2020-04-01,all-access,all-agents,86
en.wikipedia,Marion_Bidder,monthly,2020-05-01,all-access,all-agents,69
en.wikipedia,Marion_Bidder,monthly,2020-06-01,all-access,all-agents,102
en.wikipedia,Marion_Bidder,monthly,2020-07-01,all-access,all-agents,100
en.wikipedia,Marion_Bidder,monthly,2020-08-01,all-access,all-agents,85
en.wikipedia,Marion_Bidder,monthly,2020-09-01,all-access,all-agents,149
en.wikipedia,Marion_Bidder,monthly,2020-10-01,all-access,all-agents,103
en.wikipedia,Marion_Bidder,monthly,2020-11-01,all-access,all-agents,113
en.wikipedia,Marion_Bidder,monthly,2020-12-01,all-access,all-agents,108
en.wikipedia,Marion_Bidder,monthly,2021-01-01,all-access,all-agents,66
en.wikipedia,Marion_Bidder,monthly,2021-02-01,all-access,all-agents,91
en.wikipedia,Marion_Bidder,monthly,2021-03-01,all-access,all-agents,97
en.wikipedia,Marion_Bidder,monthly,2021-04-01,all-access,all-agents,111
en.wikipedia,Marion_Bidder,monthly,2021-05-01,all-access,all-agents,143
en.wikipedia,Marion_Bidder,monthly,2021-06-01,all-access,all-agents,94
en.wikipedia,Marion_Bidder,monthly,2021-07-01,all-access,all-agents,104
en.wikipedia,Marion_Bidder,monthly,2021-08-01,all-access,all-agents,102
en.wikipedia,Marion_Bidder,monthly,2021-09-01,all-access,all-agents,109
en.wikipedia,Marion_Bidder,monthly,2021-10-01,all-access,all-agents,109
en.wikipedia,Marion_Bidder,monthly,2021-11-01,all-access,all-agents,115
en.wikipedia,Marion_Bidder,monthly,2021-12-01,all-access,all-agents,164
en.wikipedia,Marion_Bidder,monthly,2022-01-01,all-access,all-agents,107
en.wikipedia,Marion_Bidder,monthly,2022-02-01,all-access,all-agents,108
en.wikipedia,Marion_Bidder,monthly,2022-03-01,all-access,all-agents,137
en.wikipedia,Marion_Bidder,monthly,2022-04-01,all-access,all-agents,113
en.wikipedia,Marion_Bidder,monthly,2022-05-01,all-access,all-agents,111
en.wikipedia,Marion_Bidder,monthly,2022-06-01,all-access,all-agents,142
en.wikipedia,Marion_Bidder,monthly,2022-07-01,all-access,all-agents,108
en.wikipedia,Marion_Bidder,monthly,2022-08-01,all-access,all-agents,113
en.wikipedia,Marion_Bidder,monthly,2022-09-01,all-access,all-agents,113
en.wikipedia,Marion_Bidder,monthly,2022-10-01,all-access,all-agents,103
en.wikipedia,Marion_Bidder,monthly,2022-11-01,all-access,all-agents,114
en.wikipedia,Marion_Bidder,monthly,2022-12-01,all-access,all-agents,104
en.wikipedia,Ellen_Blackwell,monthly,2020-01-01,all-access,all-agents,87
en.wikipedia,Ellen_Blackwell,monthly,2020-02-01,all-access,all-agents,51
en.wikipedia,Ellen_Blackwell,monthly,2020-03-01,all-access,all-agents,75
en.wikipedia,Ellen_Blackwell,monthly,2020-04-01,all-access,all-agents,111
en.wikipedia,Ellen_Blackwell,monthly,2020-05-01,all-access,all-agents,75
en.wikipedia,Ellen_Blackwell,monthly,2020-06-01,all-access,all-agents,72
en.wikipedia,Ellen_Blackwell,monthly,2020-07-01,all-access,all-agents,78
en.wikipedia,Ellen_Blackwell,monthly,2020-08-01,all-access,all-agents,61
en.wikipedia,Ellen_Blackwell,monthly,2020-09-01,all-access,all-agents,110
en.wikipedia,Ellen_Blackwell,monthly,2020-10-01,all-access,all-agents,91
en.wikipedia,Ellen_Blackwell,monthly,2020-11-01,all-access,all-agents,61
en.wikipedia,Ellen_Blackwell,monthly,2020-12-01,all-access,all-agents,76
en.wikipedia,Ellen_Blackwell,monthly,2021-01-01,all-access,all-agents,104
en.wikipedia,Ellen_Blackwell,monthly,2021-02-01,all-access,all-agents,101
en.wikipedia,Ellen_Blackwell,monthly,2021-03-01,all-access,all-agents,64
en.wikipedia,Ellen_Blackwell,monthly,2021-04-01,all-access,all-agents,71
en.wikipedia,Ellen_Blackwell,monthly,2021-05-01,all-access,all-agents,105
en.wikipedia,Ellen_Blackwell,monthly,2021-06-01,all-access,all-agents,62
en.wikipedia,Ellen_Blackwell,monthly,2021-07-01,all-access,all-agents,109
en.wikipedia,Ellen_Blackwell,monthly,2021-08-01,all-access,all-agents,58
en.wikipedia,Ellen_Blackwell,monthly,2021-09-01,all-access,all-agents,91
en.wikipedia,Ellen_Blackwell,monthly,2021-10-01,all-access,all-agents,74
en.wikipedia,Ellen_Blackwell,monthly,2021-11-01,all-access,all-agents,58
en.wikipedia,Ellen_Blackwell,monthly,2021-12-01,all-access,all-agents,50
en.wikipedia,Ellen_Blackwell,monthly,2022-01-01,all-access,all-agents,56
en.wikipedia,Ellen_Blackwell,monthly,2022-02-01,all-access,all-agents,71
en.wikipedia,Ellen_Blackwell,monthly,2022-03-01,all-access,all-agents,75
en.wikipedia,Ellen_Blackwell,monthly,2022-04-01,all-access,all-agents,59
en.wikipedia,Ellen_Blackwell,monthly,2022-05-01,all-access,all-agents,68
en.wikipedia,Ellen_Blackwell,monthly,2022-06-01,all-access,all-agents,47
en.wikipedia,Ellen_Blackwell,monthly,2022-07-01,all-access,all-agents,57
en.wikipedia,Ellen_Blackwell,monthly,2022-08-01,all-access,all-agents,55
en.wikipedia,Ellen_Blackwell,monthly,2022-09-01,all-access,all-agents,45
en.wikipedia,Ellen_Blackwell,monthly,2022-10-01,all-access,all-agents,80
en.wikipedia,Ellen_Blackwell,monthly,2022-11-01,all-access,all-agents,48
en.wikipedia,Ellen_Blackwell,monthly,2022-12-01,all-access,all-agents,44
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-01-01,all-access,all-agents,717
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-02-01,all-access,all-agents,312
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-03-01,all-access,all-agents,251
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-04-01,all-access,all-agents,302
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-05-01,all-access,all-agents,273
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-06-01,all-access,all-agents,271
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-07-01,all-access,all-agents,218
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-08-01,all-access,all-agents,289
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-09-01,all-access,all-agents,307
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-10-01,all-access,all-agents,265
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-11-01,all-access,all-agents,336
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-12-01,all-access,all-agents,257
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-01-01,all-access,all-agents,234
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-02-01,all-access,all-agents,227
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-03-01,all-access,all-agents,299
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-04-01,all-access,all-agents,282
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-05-01,all-access,all-agents,326
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-06-01,all-access,all-agents,237
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-07-01,all-access,all-agents,409
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-08-01,all-access,all-agents,214
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-09-01,all-access,all-agents,307
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-10-01,all-access,all-agents,239
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-11-01,all-access,all-agents,169
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-12-01,all-access,all-agents,173
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-01-01,all-access,all-agents,274
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-02-01,all-access,all-agents,301
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-03-01,all-access,all-agents,259
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-04-01,all-access,all-agents,231
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-05-01,all-access,all-agents,241
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-06-01,all-access,all-agents,240
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-07-01,all-access,all-agents,239
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-08-01,all-access,all-agents,350
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-09-01,all-access,all-agents,299
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-10-01,all-access,all-agents,234
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-11-01,all-access,all-agents,212
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-12-01,all-access,all-agents,159
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-01-01,all-access,all-agents,264
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-02-01,all-access,all-agents,199
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-03-01,all-access,all-agents,303
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-04-01,all-access,all-agents,214
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-05-01,all-access,all-agents,184
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-06-01,all-access,all-agents,171
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-07-01,all-access,all-agents,167
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-08-01,all-access,all-agents,180
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-09-01,all-access,all-agents,243
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-10-01,all-access,all-agents,191
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-11-01,all-access,all-agents,149
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-12-01,all-access,all-agents,169
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-01-01,all-access,all-agents,277
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-02-01,all-access,all-agents,198
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-03-01,all-access,all-agents,216
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-04-01,all-access,all-agents,192
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-05-01,all-access,all-agents,170
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-06-01,all-access,all-agents,127
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-07-01,all-access,all-agents,135
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-08-01,all-access,all-agents,177
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-09-01,all-access,all-agents,242
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-10-01,all-access,all-agents,229
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-11-01,all-access,all-agents,134
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-12-01,all-access,all-agents,129
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-01-01,all-access,all-agents,168
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-02-01,all-access,all-agents,232
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-03-01,all-access,all-agents,192
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-04-01,all-access,all-agents,149
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-05-01,all-access,all-agents,152
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-06-01,all-access,all-agents,141
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-07-01,all-access,all-agents,152
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-08-01,all-access,all-agents,185
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-09-01,all-access,all-agents,168
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-10-01,all-access,all-agents,201
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-11-01,all-access,all-agents,136
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-12-01,all-access,all-agents,135
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-01-01,all-access,all-agents,352
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-02-01,all-access,all-agents,192
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-03-01,all-access,all-agents,218
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-04-01,all-access,all-agents,199
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-05-01,all-access,all-agents,192
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-06-01,all-access,all-agents,166
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-07-01,all-access,all-agents,272
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-08-01,all-access,all-agents,165
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-09-01,all-access,all-agents,173
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-10-01,all-access,all-agents,134
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-11-01,all-access,all-agents,146
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-12-01,all-access,all-agents,289
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-01-01,all-access,all-agents,266
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-02-01,all-access,all-agents,209
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-03-01,all-access,all-agents,232
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-04-01,all-access,all-agents,166
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-05-01,all-access,all-agents,214
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-06-01,all-access,all-agents,186
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-07-01,all-access,all-agents,191
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-08-01,all-access,all-agents,164
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-09-01,all-access,all-agents,184
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-10-01,all-access,all-agents,201
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-11-01,all-access,all-agents,265
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-12-01,all-access,all-agents,176
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-01-01,all-access,all-agents,340
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-02-01,all-access,all-agents,254
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-03-01,all-access,all-agents,269
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-04-01,all-access,all-agents,300
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-05-01,all-access,all-agents,290
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-06-01,all-access,all-agents,293
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-07-01,all-access,all-agents,293
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-08-01,all-access,all-agents,253
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-09-01,all-access,all-agents,230
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-10-01,all-access,all-agents,234
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-11-01,all-access,all-agents,292
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-12-01,all-access,all-agents,380
en.wikipedia,Elizabeth_Carne,monthly,2020-01-01,all-access,all-agents,186
en.wikipedia,Elizabeth_Carne,monthly,2020-02-01,all-access,all-agents,185
en.wikipedia,Elizabeth_Carne,monthly,2020-03-01,all-access,all-agents,211
en.wikipedia,Elizabeth_Carne,monthly,2020-04-01,all-access,all-agents,254
en.wikipedia,Elizabeth_Carne,monthly,2020-05-01,all-access,all-agents,190
en.wikipedia,Elizabeth_Carne,monthly,2020-06-01,all-access,all-agents,168
en.wikipedia,Elizabeth_Carne,monthly,2020-07-01,all-access,all-agents,166
en.wikipedia,Elizabeth_Carne,monthly,2020-08-01,all-access,all-agents,129
en.wikipedia,Elizabeth_Carne,monthly,2020-09-01,all-access,all-agents,182
en.wikipedia,Elizabeth_Carne,monthly,2020-10-01,all-access,all-agents,195
en.wikipedia,Elizabeth_Carne,monthly,2020-11-01,all-access,all-agents,192
en.wikipedia,Elizabeth_Carne,monthly,2020-12-01,all-access,all-agents,186
en.wikipedia,Elizabeth_Carne,monthly,2021-01-01,all-access,all-agents,173
en.wikipedia,Elizabeth_Carne,monthly,2021-02-01,all-access,all-agents,172
en.wikipedia,Elizabeth_Carne,monthly,2021-03-01,all-access,all-agents,233
en.wikipedia,Elizabeth_Carne,monthly,2021-04-01,all-access,all-agents,178
en.wikipedia,Elizabeth_Carne,monthly,2021-05-01,all-access,all-agents,391
en.wikipedia,Elizabeth_Carne,monthly,2021-06-01,all-access,all-agents,141
en.wikipedia,Elizabeth_Carne,monthly,2021-07-01,all-access,all-agents,134
en.wikipedia,Elizabeth_Carne,monthly,2021-08-01,all-access,all-agents,125
en.wikipedia,Elizabeth_Carne,monthly,2021-09-01,all-access,all-agents,149
en.wikipedia,Elizabeth_Carne,monthly,2021-10-01,all-access,all-agents,131
en.wikipedia,Elizabeth_Carne,monthly,2021-11-01,all-access,all-agents,126
en.wikipedia,Elizabeth_Carne,monthly,2021-12-01,all-access,all-agents,127
en.wikipedia,Elizabeth_Carne,monthly,2022-01-01,all-access,all-agents,140
en.wikipedia,Elizabeth_Carne,monthly,2022-02-01,all-access,all-agents,129
en.wikipedia,Elizabeth_Carne,monthly,2022-03-01,all-access,all-agents,204
en.wikipedia,Elizabeth_Carne,monthly,2022-04-01,all-access,all-agents,132
en.wikipedia,Elizabeth_Carne,monthly,2022-05-01,all-access,all-agents,138
en.wikipedia,Elizabeth_Carne,monthly,2022-06-01,all-access,all-agents,127
en.wikipedia,Elizabeth_Carne,monthly,2022-07-01,all-access,all-agents,142
en.wikipedia,Elizabeth_Carne,monthly,2022-08-01,all-access,all-agents,147
en.wikipedia,Elizabeth_Carne,monthly,2022-09-01,all-access,all-agents,166
en.wikipedia,Elizabeth_Carne,monthly,2022-10-01,all-access,all-agents,176
en.wikipedia,Elizabeth_Carne,monthly,2022-11-01,all-access,all-agents,158
en.wikipedia,Elizabeth_Carne,monthly,2022-12-01,all-access,all-agents,114
en.wikipedia,Margaret_Crosfield,monthly,2020-01-01,all-access,all-agents,105
en.wikipedia,Margaret_Crosfield,monthly,2020-02-01,all-access,all-agents,105
en.wikipedia,Margaret_Crosfield,monthly,2020-03-01,all-access,all-agents,88
en.wikipedia,Margaret_Crosfield,monthly,2020-04-01,all-access,all-agents,87
en.wikipedia,Margaret_Crosfield,monthly,2020-05-01,all-access,all-agents,116
en.wikipedia,Margaret_Crosfield,monthly,2020-06-01,all-access,all-agents,85
en.wikipedia,Margaret_Crosfield,monthly,2020-07-01,all-access,all-agents,77
en.wikipedia,Margaret_Crosfield,monthly,2020-08-01,all-access,all-agents,77
en.wikipedia,Margaret_Crosfield,monthly,2020-09-01,all-access,all-agents,110
en.wikipedia,Margaret_Crosfield,monthly,2020-10-01,all-access,all-agents,125
en.wikipedia,Margaret_Crosfield,monthly,2020-11-01,all-access,all-agents,76
en.wikipedia,Margaret_Crosfield,monthly,2020-12-01,all-access,all-agents,119
en.wikipedia,Margaret_Crosfield,monthly,2021-01-01,all-access,all-agents,68
en.wikipedia,Margaret_Crosfield,monthly,2021-02-01,all-access,all-agents,136
en.wikipedia,Margaret_Crosfield,monthly,2021-03-01,all-access,all-agents,197
en.wikipedia,Margaret_Crosfield,monthly,2021-04-01,all-access,all-agents,361
en.wikipedia,Margaret_Crosfield,monthly,2021-05-01,all-access,all-agents,135
en.wikipedia,Margaret_Crosfield,monthly,2021-06-01,all-access,all-agents,85
en.wikipedia,Margaret_Crosfield,monthly,2021-07-01,all-access,all-agents,135
en.wikipedia,Margaret_Crosfield,monthly,2021-08-01,all-access,all-agents,111
en.wikipedia,Margaret_Crosfield,monthly,2021-09-01,all-access,all-agents,126
en.wikipedia,Margaret_Crosfield,monthly,2021-10-01,all-access,all-agents,125
en.wikipedia,Margaret_Crosfield,monthly,2021-11-01,all-access,all-agents,81
en.wikipedia,Margaret_Crosfield,monthly,2021-12-01,all-access,all-agents,83
en.wikipedia,Margaret_Crosfield,monthly,2022-01-01,all-access,all-agents,132
en.wikipedia,Margaret_Crosfield,monthly,2022-02-01,all-access,all-agents,123
en.wikipedia,Margaret_Crosfield,monthly,2022-03-01,all-access,all-agents,188
en.wikipedia,Margaret_Crosfield,monthly,2022-04-01,all-access,all-agents,117
en.wikipedia,Margaret_Crosfield,monthly,2022-05-01,all-access,all-agents,95
en.wikipedia,Margaret_Crosfield,monthly,2022-06-01,all-access,all-agents,111
en.wikipedia,Margaret_Crosfield,monthly,2022-07-01,all-access,all-agents,115
en.wikipedia,Margaret_Crosfield,monthly,2022-08-01,all-access,all-agents,103
en.wikipedia,Margaret_Crosfield,monthly,2022-09-01,all-access,all-agents,112
en.wikipedia,Margaret_Crosfield,monthly,2022-10-01,all-access,all-agents,214
en.wikipedia,Margaret_Crosfield,monthly,2022-11-01,all-access,all-agents,95
en.wikipedia,Margaret_Crosfield,monthly,2022-12-01,all-access,all-agents,86
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-01-01,all-access,all-agents,52
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-02-01,all-access,all-agents,41
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-03-01,all-access,all-agents,41
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-04-01,all-access,all-agents,62
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-05-01,all-access,all-agents,64
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-06-01,all-access,all-agents,32
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-07-01,all-access,all-agents,53
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-08-01,all-access,all-agents,39
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-09-01,all-access,all-agents,51
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-10-01,all-access,all-agents,47
en.wikipedia,Clare_de_Brereton_Evans,monthly,2020-11-01,all-access,all-agents,49
